participant, trial, cashIn, pop, totalTokens,  pressCount, tokensGained, duration, reactionTime
400,16,0,0,NA,1,1,0.11662578599998596,362.970213175
400,16,0,0,NA,2,1,0.09998416900003804,0.21672701799997185
400,16,0,0,NA,3,1,0.04991698200001338,0.15004801799994993
400,16,0,0,NA,4,1,0.09995317400000658,0.18341684400002123
400,16,0,0,NA,5,1,0.05001902499998323,0.13323593199999095
400,16,0,0,NA,6,1,0.1000521180000078,0.11666584099998545
400,16,0,0,NA,7,1,0.08329701399998157,0.09996199600004729
400,16,0,0,NA,8,1,0.06664585999999417,0.15005207100000462
400,16,0,0,NA,9,1,0.06671094899996888,0.2167069920000131
400,16,0,0,NA,10,1,0.11669993399999612,0.18326520900001242
400,16,0,0,NA,11,1,0.06668305400000918,0.19994592599999805
400,16,0,0,NA,12,1,0.11662292500000149,0.28333807000001343
400,16,0,0,NA,13,1,0.08337688400001753,0.16661906299998464
400,16,0,0,NA,14,1,0.10003304500003196,0.2165980339999578
400,16,0,0,NA,15,1,0.08334803499997179,0.18336296100000027
400,16,0,0,NA,16,1,0.09992194200003723,0.2000160219999998
400,16,0,0,NA,17,1,0.1000308989999894,0.2500309939999852
400,16,0,0,NA,18,1,0.11666703200000939,0.28335619000000634
400,16,0,0,NA,19,1,0.08340716399999337,0.29993581799999447
400,16,0,0,NA,20,1,0.10009598699997468,0.29988694200000054
400,16,0,0,NA,21,1,0.10003685999998879,0.3165390490000277
400,16,0,0,NA,22,1,0.06673407600004566,0.5166699879999896
400,16,1,0,22,22,1,0.5000331400000277,0.4332990639999821
